wav,txt
fechas1/train/fechas1_006252.wav,este viernes (5) que viene por favor
fechas1/train/fechas1_006253.wav,en tres días (+3)
fechas1/train/fechas1_006254.wav,en un par de días (+2) gracias
fechas1/train/fechas1_006255.wav,en un par de días (+2)
fechas1/train/fechas1_006256.wav,este viernes (5) que viene por favor
fechas1/train/fechas1_006257.wav,en tres días (+3) por favor
fechas1/train/fechas1_006258.wav,en un par de días (+2) por favor
fechas1/train/fechas1_006259.wav,el jueves (4) siguiente
fechas1/train/fechas1_006260.wav,este lunes (1)
fechas1/train/fechas1_006261.wav,por favor en tres días (+3)
fechas1/train/fechas1_006262.wav,el lunes (1) gracias
fechas1/train/fechas1_006263.wav,el siguiente martes (2)
fechas1/train/fechas1_006264.wav,en tres días (+3)
fechas1/train/fechas1_006265.wav,este viernes (5)
fechas1/train/fechas1_006266.wav,el jueves (4) próximo gracias
fechas1/train/fechas1_006267.wav,este miércoles (3)
fechas1/train/fechas1_006268.wav,por favor en un par de días (+2)
fechas1/train/fechas1_006269.wav,este martes (2) siguiente
fechas1/train/fechas1_006270.wav,el siguiente lunes (1)
fechas1/train/fechas1_006271.wav,mañana (+1)
fechas1/train/fechas1_006272.wav,este miércoles (3) que viene
fechas1/train/fechas1_006273.wav,por favor el lunes (1) próximo
fechas1/train/fechas1_006274.wav,este martes (2)
fechas1/train/fechas1_006275.wav,mañana (+1)
fechas1/train/fechas1_006276.wav,este lunes (1) que viene
fechas1/train/fechas1_006277.wav,el jueves (4) por favor
fechas1/train/fechas1_006278.wav,este martes (2) próximo gracias
fechas1/train/fechas1_006279.wav,el jueves (4)
fechas1/train/fechas1_006280.wav,el martes (2)
fechas1/train/fechas1_006281.wav,el siguiente jueves (4)
fechas1/train/fechas1_006282.wav,el próximo lunes (1)
fechas1/train/fechas1_006283.wav,el jueves (4)
fechas1/train/fechas1_006284.wav,el siguiente viernes (5)
fechas1/train/fechas1_006285.wav,en un par de días (+2) por favor
fechas1/train/fechas1_006286.wav,el martes (2) siguiente gracias
fechas1/train/fechas1_006287.wav,el próximo viernes (5)
fechas1/train/fechas1_006288.wav,por favor este jueves (4)
fechas1/train/fechas1_006289.wav,el martes (2)
fechas1/train/fechas1_006290.wav,el próximo martes (2) gracias
fechas1/train/fechas1_006291.wav,por favor en un par de días (+2)
fechas1/train/fechas1_006292.wav,en tres días (+3)
fechas1/train/fechas1_006293.wav,el lunes (1)
fechas1/train/fechas1_006294.wav,el miércoles (3) que viene
fechas1/train/fechas1_006295.wav,el viernes (5) gracias
fechas1/train/fechas1_006296.wav,el viernes (5)
fechas1/train/fechas1_006297.wav,este lunes (1)
fechas1/train/fechas1_006298.wav,en tres días (+3) por favor
fechas1/train/fechas1_006299.wav,el lunes (1)
fechas1/train/fechas1_006300.wav,el lunes (1)
fechas1/train/fechas1_006301.wav,el próximo miércoles (3)
fechas1/train/fechas1_006302.wav,el próximo martes (2) por favor
fechas1/train/fechas1_006303.wav,en tres días (+3)
fechas1/train/fechas1_006304.wav,por favor este jueves (4) siguiente
fechas1/train/fechas1_006305.wav,este miércoles (3) próximo
fechas1/train/fechas1_006306.wav,este miércoles (3) que viene
fechas1/train/fechas1_006307.wav,el siguiente lunes (1)
fechas1/train/fechas1_006308.wav,el próximo martes (2)
fechas1/train/fechas1_006309.wav,pasado mañana (+2)
fechas1/train/fechas1_006310.wav,este martes (2) que viene
fechas1/train/fechas1_006311.wav,este miércoles (3)
fechas1/train/fechas1_006312.wav,este martes (2) que viene
fechas1/train/fechas1_006313.wav,este jueves (4) gracias
fechas1/train/fechas1_006314.wav,en un par de días (+2)
fechas1/train/fechas1_006315.wav,este miércoles (3) próximo por favor
fechas1/train/fechas1_006316.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_006317.wav,el próximo miércoles (3)
fechas1/train/fechas1_006318.wav,el viernes (5) que viene gracias
fechas1/train/fechas1_006319.wav,por favor el martes (2)
fechas1/train/fechas1_006320.wav,el miércoles (3) que viene
fechas1/train/fechas1_006321.wav,el viernes (5)
fechas1/train/fechas1_006322.wav,el jueves (4)
fechas1/train/fechas1_006323.wav,el martes (2) gracias
fechas1/train/fechas1_006324.wav,en un par de días (+2)
fechas1/train/fechas1_006325.wav,en tres días (+3)
fechas1/train/fechas1_006326.wav,el lunes (1) por favor
fechas1/train/fechas1_006327.wav,el siguiente viernes (5) gracias
fechas1/train/fechas1_006328.wav,en un par de días (+2) gracias
fechas1/train/fechas1_006329.wav,este jueves (4) siguiente
fechas1/train/fechas1_006330.wav,este viernes (5)
fechas1/train/fechas1_006331.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_006332.wav,en tres días (+3)
fechas1/train/fechas1_006333.wav,por favor el siguiente jueves (4)
fechas1/train/fechas1_006334.wav,en tres días (+3) por favor
fechas1/train/fechas1_006335.wav,este lunes (1) que viene por favor
fechas1/train/fechas1_006336.wav,en un par de días (+2) por favor
fechas1/train/fechas1_006337.wav,el jueves (4)
fechas1/train/fechas1_006338.wav,este viernes (5) próximo
fechas1/train/fechas1_006339.wav,el próximo viernes (5)
fechas1/train/fechas1_006340.wav,este lunes (1)
fechas1/train/fechas1_006341.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_006342.wav,el próximo jueves (4)
fechas1/train/fechas1_006343.wav,por favor este jueves (4) siguiente
fechas1/train/fechas1_006344.wav,este martes (2) siguiente
fechas1/train/fechas1_006345.wav,por favor este miércoles (3) próximo
fechas1/train/fechas1_006346.wav,el miércoles (3) por favor
fechas1/train/fechas1_006347.wav,el martes (2) próximo gracias
fechas1/train/fechas1_006348.wav,el jueves (4) por favor
fechas1/train/fechas1_006349.wav,el viernes (5)
fechas1/train/fechas1_006350.wav,el siguiente lunes (1)
fechas1/train/fechas1_006351.wav,el lunes (1)
fechas1/train/fechas1_006352.wav,en un par de días (+2) gracias
fechas1/train/fechas1_006353.wav,por favor este miércoles (3) que viene
fechas1/train/fechas1_006354.wav,pasado mañana (+2)
fechas1/train/fechas1_006355.wav,pasado mañana (+2)
fechas1/train/fechas1_006356.wav,este lunes (1)
fechas1/train/fechas1_006357.wav,pasado mañana (+2)
fechas1/train/fechas1_006358.wav,por favor el próximo martes (2)
fechas1/train/fechas1_006359.wav,este jueves (4) próximo gracias
fechas1/train/fechas1_006360.wav,este viernes (5) que viene
fechas1/train/fechas1_006361.wav,mañana (+1)
fechas1/train/fechas1_006362.wav,el próximo martes (2) por favor
fechas1/train/fechas1_006363.wav,el lunes (1)
fechas1/train/fechas1_006364.wav,por favor el viernes (5)
fechas1/train/fechas1_006365.wav,el siguiente jueves (4)
fechas1/train/fechas1_006366.wav,este jueves (4) gracias
fechas1/train/fechas1_006367.wav,el siguiente martes (2)
fechas1/train/fechas1_006368.wav,el próximo martes (2) gracias
fechas1/train/fechas1_006369.wav,el miércoles (3)
fechas1/train/fechas1_006370.wav,el próximo martes (2)
fechas1/train/fechas1_006371.wav,este lunes (1) próximo
fechas1/train/fechas1_006372.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_006373.wav,el martes (2) siguiente
fechas1/train/fechas1_006374.wav,mañana (+1) por favor
fechas1/train/fechas1_006375.wav,el miércoles (3) siguiente por favor
fechas1/train/fechas1_006376.wav,el próximo martes (2)
fechas1/train/fechas1_006377.wav,en un par de días (+2) por favor
fechas1/train/fechas1_006378.wav,el siguiente viernes (5)
fechas1/train/fechas1_006379.wav,este viernes (5) próximo
fechas1/train/fechas1_006380.wav,el martes (2)
fechas1/train/fechas1_006381.wav,este miércoles (3) que viene por favor
fechas1/train/fechas1_006382.wav,el miércoles (3)
fechas1/train/fechas1_006383.wav,el martes (2)
fechas1/train/fechas1_006384.wav,el próximo lunes (1) por favor
fechas1/train/fechas1_006385.wav,el siguiente lunes (1)
fechas1/train/fechas1_006386.wav,el siguiente lunes (1)
fechas1/train/fechas1_006387.wav,este lunes (1) siguiente
fechas1/train/fechas1_006388.wav,el siguiente martes (2)
fechas1/train/fechas1_006389.wav,por favor en un par de días (+2)
fechas1/train/fechas1_006390.wav,en un par de días (+2)
fechas1/train/fechas1_006391.wav,el próximo miércoles (3) por favor
fechas1/train/fechas1_006392.wav,el viernes (5)
fechas1/train/fechas1_006393.wav,el siguiente miércoles (3)
fechas1/train/fechas1_006394.wav,el próximo lunes (1)
fechas1/train/fechas1_006395.wav,en tres días (+3) por favor
fechas1/train/fechas1_006396.wav,en tres días (+3)
fechas1/train/fechas1_006397.wav,mañana (+1) por favor
fechas1/train/fechas1_006398.wav,por favor este viernes (5)
fechas1/train/fechas1_006399.wav,el próximo lunes (1)
fechas1/train/fechas1_006400.wav,el martes (2) que viene
fechas1/train/fechas1_006401.wav,por favor el viernes (5)
fechas1/train/fechas1_006402.wav,el miércoles (3)
fechas1/train/fechas1_006403.wav,el martes (2) siguiente por favor
fechas1/train/fechas1_006404.wav,el miércoles (3) siguiente
fechas1/train/fechas1_006405.wav,el siguiente martes (2) gracias
fechas1/train/fechas1_006406.wav,por favor el martes (2) próximo
fechas1/train/fechas1_006407.wav,pasado mañana (+2)
fechas1/train/fechas1_006408.wav,este lunes (1) gracias
fechas1/train/fechas1_006409.wav,en tres días (+3)
fechas1/train/fechas1_006410.wav,este viernes (5)
fechas1/train/fechas1_006411.wav,el miércoles (3) próximo
fechas1/train/fechas1_006412.wav,en tres días (+3) gracias
fechas1/train/fechas1_006413.wav,el próximo martes (2)
fechas1/train/fechas1_006414.wav,por favor este jueves (4)
fechas1/train/fechas1_006415.wav,en un par de días (+2) por favor
fechas1/train/fechas1_006416.wav,el siguiente martes (2) por favor
fechas1/train/fechas1_006417.wav,el jueves (4)
fechas1/train/fechas1_006418.wav,en tres días (+3) por favor
fechas1/train/fechas1_006419.wav,el siguiente viernes (5)
fechas1/train/fechas1_006420.wav,en tres días (+3)
fechas1/train/fechas1_006421.wav,en un par de días (+2)
fechas1/train/fechas1_006422.wav,en un par de días (+2)
fechas1/train/fechas1_006423.wav,este jueves (4) por favor
fechas1/train/fechas1_006424.wav,el miércoles (3) que viene
fechas1/train/fechas1_006425.wav,este viernes (5) siguiente gracias
fechas1/train/fechas1_006426.wav,este jueves (4) que viene
fechas1/train/fechas1_006427.wav,este miércoles (3)
fechas1/train/fechas1_006428.wav,en tres días (+3) por favor
fechas1/train/fechas1_006429.wav,mañana (+1)
fechas1/train/fechas1_006430.wav,el próximo miércoles (3)
fechas1/train/fechas1_006431.wav,el martes (2) siguiente
fechas1/train/fechas1_006432.wav,el lunes (1) siguiente
fechas1/train/fechas1_006433.wav,el lunes (1) próximo
fechas1/train/fechas1_006434.wav,el lunes (1)
fechas1/train/fechas1_006435.wav,en tres días (+3)
fechas1/train/fechas1_006436.wav,el siguiente martes (2) por favor
fechas1/train/fechas1_006437.wav,en un par de días (+2)
fechas1/train/fechas1_006438.wav,el siguiente jueves (4) gracias
fechas1/train/fechas1_006439.wav,en un par de días (+2) gracias
fechas1/train/fechas1_006440.wav,el próximo lunes (1)
fechas1/train/fechas1_006441.wav,el próximo lunes (1)
fechas1/train/fechas1_006442.wav,por favor en un par de días (+2)
fechas1/train/fechas1_006443.wav,el siguiente jueves (4) por favor
fechas1/train/fechas1_006444.wav,este jueves (4) próximo
fechas1/train/fechas1_006445.wav,el miércoles (3) próximo por favor
fechas1/train/fechas1_006446.wav,en tres días (+3)
fechas1/train/fechas1_006447.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_006448.wav,por favor en tres días (+3)
fechas1/train/fechas1_006449.wav,por favor el miércoles (3) que viene
fechas1/train/fechas1_006450.wav,este lunes (1)
fechas1/train/fechas1_006451.wav,este lunes (1) por favor
fechas1/train/fechas1_006452.wav,mañana (+1)
fechas1/train/fechas1_006453.wav,el próximo martes (2)
fechas1/train/fechas1_006454.wav,por favor el siguiente martes (2)
fechas1/train/fechas1_006455.wav,mañana (+1)
fechas1/train/fechas1_006456.wav,por favor el siguiente lunes (1)
fechas1/train/fechas1_006457.wav,por favor el jueves (4)
fechas1/train/fechas1_006458.wav,este martes (2) gracias
fechas1/train/fechas1_006459.wav,el martes (2) siguiente
fechas1/train/fechas1_006460.wav,el lunes (1)
fechas1/train/fechas1_006461.wav,el martes (2) que viene
fechas1/train/fechas1_006462.wav,en tres días (+3) por favor
fechas1/train/fechas1_006463.wav,el siguiente martes (2) gracias
fechas1/train/fechas1_006464.wav,el viernes (5) próximo
fechas1/train/fechas1_006465.wav,por favor el jueves (4) siguiente
fechas1/train/fechas1_006466.wav,mañana (+1) gracias
fechas1/train/fechas1_006467.wav,por favor este martes (2)
fechas1/train/fechas1_006468.wav,el próximo martes (2)
fechas1/train/fechas1_006469.wav,el martes (2)
fechas1/train/fechas1_006470.wav,mañana (+1) por favor
fechas1/train/fechas1_006471.wav,en tres días (+3)
fechas1/train/fechas1_006472.wav,el siguiente martes (2)
fechas1/train/fechas1_006473.wav,este miércoles (3) gracias
fechas1/train/fechas1_006474.wav,el martes (2)
fechas1/train/fechas1_006475.wav,este lunes (1) gracias
fechas1/train/fechas1_006476.wav,el próximo jueves (4)
fechas1/train/fechas1_006477.wav,por favor el jueves (4)
fechas1/train/fechas1_006478.wav,el próximo martes (2)
fechas1/train/fechas1_006479.wav,este martes (2) que viene por favor
fechas1/train/fechas1_006480.wav,por favor el lunes (1)
fechas1/train/fechas1_006481.wav,este viernes (5) que viene por favor
fechas1/train/fechas1_006482.wav,este viernes (5) próximo
fechas1/train/fechas1_006483.wav,por favor el próximo lunes (1)
fechas1/train/fechas1_006484.wav,este lunes (1)
fechas1/train/fechas1_006485.wav,por favor el siguiente jueves (4)
fechas1/train/fechas1_006486.wav,el jueves (4)
fechas1/train/fechas1_006487.wav,en tres días (+3)
fechas1/train/fechas1_006488.wav,el lunes (1) que viene
fechas1/train/fechas1_006489.wav,este martes (2)
fechas1/train/fechas1_006490.wav,este jueves (4) siguiente
fechas1/train/fechas1_006491.wav,este martes (2)
fechas1/train/fechas1_006492.wav,el lunes (1)
fechas1/train/fechas1_006493.wav,en tres días (+3) gracias
fechas1/train/fechas1_006494.wav,este lunes (1) por favor
fechas1/train/fechas1_006495.wav,en tres días (+3)
fechas1/train/fechas1_006496.wav,este lunes (1) siguiente gracias
fechas1/train/fechas1_006497.wav,el viernes (5) que viene
fechas1/train/fechas1_006498.wav,el miércoles (3)
fechas1/train/fechas1_006499.wav,el miércoles (3) siguiente
fechas1/train/fechas1_006500.wav,el martes (2) siguiente
fechas1/train/fechas1_006501.wav,por favor este jueves (4) próximo
fechas1/train/fechas1_006502.wav,este viernes (5) que viene
fechas1/train/fechas1_006503.wav,por favor este viernes (5) que viene
fechas1/train/fechas1_006504.wav,el viernes (5)
fechas1/train/fechas1_006505.wav,el viernes (5) que viene por favor
fechas1/train/fechas1_006506.wav,el lunes (1) que viene
fechas1/train/fechas1_006507.wav,en tres días (+3)
fechas1/train/fechas1_006508.wav,el lunes (1) que viene
fechas1/train/fechas1_006509.wav,el jueves (4) siguiente
fechas1/train/fechas1_006510.wav,el siguiente martes (2) gracias
fechas1/train/fechas1_006511.wav,el jueves (4)
fechas1/train/fechas1_006512.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_006513.wav,en un par de días (+2)
fechas1/train/fechas1_006514.wav,este miércoles (3)
fechas1/train/fechas1_006515.wav,el siguiente martes (2)
fechas1/train/fechas1_006516.wav,este lunes (1) por favor
fechas1/train/fechas1_006517.wav,el próximo martes (2)
fechas1/train/fechas1_006518.wav,el próximo martes (2)
fechas1/train/fechas1_006519.wav,por favor este viernes (5)
fechas1/train/fechas1_006520.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_006521.wav,el siguiente miércoles (3)
fechas1/train/fechas1_006522.wav,este miércoles (3)
fechas1/train/fechas1_006523.wav,este viernes (5) que viene
fechas1/train/fechas1_006524.wav,el próximo lunes (1) por favor
fechas1/train/fechas1_006525.wav,este jueves (4)
fechas1/train/fechas1_006526.wav,el siguiente lunes (1)
fechas1/train/fechas1_006527.wav,este lunes (1)
fechas1/train/fechas1_006528.wav,el viernes (5) por favor
fechas1/train/fechas1_006529.wav,en tres días (+3)
fechas1/train/fechas1_006530.wav,este jueves (4)
fechas1/train/fechas1_006531.wav,pasado mañana (+2)
fechas1/train/fechas1_006532.wav,este lunes (1) por favor
fechas1/train/fechas1_006533.wav,pasado mañana (+2)
fechas1/train/fechas1_006534.wav,este lunes (1) siguiente por favor
fechas1/train/fechas1_006535.wav,el siguiente jueves (4)
fechas1/train/fechas1_006536.wav,en tres días (+3)
fechas1/train/fechas1_006537.wav,el jueves (4) próximo gracias
fechas1/train/fechas1_006538.wav,en tres días (+3)
fechas1/train/fechas1_006539.wav,el jueves (4)
fechas1/train/fechas1_006540.wav,este martes (2)
fechas1/train/fechas1_006541.wav,en un par de días (+2)
fechas1/train/fechas1_006542.wav,este jueves (4) que viene gracias
fechas1/train/fechas1_006543.wav,el lunes (1) próximo gracias
fechas1/train/fechas1_006544.wav,en tres días (+3) gracias
fechas1/train/fechas1_006545.wav,el viernes (5)
fechas1/train/fechas1_006546.wav,este miércoles (3) que viene
fechas1/train/fechas1_006547.wav,este lunes (1)
fechas1/train/fechas1_006548.wav,el siguiente martes (2)
fechas1/train/fechas1_006549.wav,por favor este martes (2)
fechas1/train/fechas1_006550.wav,el martes (2) gracias
fechas1/train/fechas1_006551.wav,este martes (2) por favor
